name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
madrid,2020-02-04,19.5,4,10.3,19.5,3.4,10.1,4.5,70.5,0,0,0,,0,0,35.6,16.2,42.2,1030,10.9,11.4,139.7,12,6,,2020-02-04T08:21:51,2020-02-04T18:35:56,0.34,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-02-05,14.3,2.3,7.8,14.3,1.5,7.3,-2,52.9,0,0,0,,0,0,27.3,14.7,67.2,1028.5,0.2,21.6,150,13,6,,2020-02-05T08:20:49,2020-02-05T18:37:10,0.37,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-02-06,10.7,1.7,5.4,10.7,-0.7,4.8,1.8,77.6,0,0,0,,0,0,14.4,9.8,54,1025.9,64,18,71.1,6.1,4,,2020-02-06T08:19:45,2020-02-06T18:38:23,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-02-07,12.3,2.2,6.9,12.3,1.1,6.7,3,77.7,0,0,0,,0,0,20.2,7.1,135.4,1024.5,47,11.6,130.8,11.2,5,,2020-02-07T08:18:40,2020-02-07T18:39:37,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-02-08,10.9,2.9,6.9,10.9,1.5,6.8,4.4,84.5,0,0,0,,0,0,22.7,9.2,261.8,1025.9,68.1,6.3,54,4.8,2,,2020-02-08T08:17:33,2020-02-08T18:40:50,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-02-09,11.9,5.9,8.2,11.9,5,8.1,5.5,83.5,0.002,100,4.17,rain,0,0,23,9.6,210.2,1030.8,85.3,8.6,53.9,4.8,3,,2020-02-09T08:16:25,2020-02-09T18:42:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-02-10,16.2,5.3,9.8,16.2,5.3,9.7,6.4,80.7,0,0,0,,0,0,25.2,7.7,254.2,1032.3,60.9,7,126.8,11.1,6,,2020-02-10T08:15:15,2020-02-10T18:43:16,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-02-11,13.3,4.5,8.7,13.3,4.5,8.6,6,84,0,0,0,,0,0,15.1,6,65.1,1028.4,70.6,4.4,62.1,5.3,4,,2020-02-11T08:14:04,2020-02-11T18:44:29,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-02-12,11.5,8.8,9.9,11.5,8.8,9.9,7.3,83.6,0,0,0,,0,0,14.4,8,140.7,1024.3,93,5.3,48.5,4.3,2,,2020-02-12T08:12:51,2020-02-12T18:45:42,0.61,Overcast,Cloudy skies throughout the day.,cloudy,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-02-13,14.5,8,10.8,14.5,7.9,10.7,6.6,76.3,0,0,0,,0,0,27,16.4,220.5,1024.1,68.1,10.7,96.2,8.4,5,,2020-02-13T08:11:38,2020-02-13T18:46:54,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-02-14,14.6,5.1,8.6,14.6,4.2,8.4,4.9,78.8,0.132,100,4.17,rain,0,0,14.8,7.2,79.2,1026.7,51.3,10.4,127.5,11,6,,2020-02-14T08:10:23,2020-02-14T18:48:06,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-02-15,16,1.9,8.1,16,0.9,8,3.4,74.5,0,0,0,,0,0,24.1,11.1,205.2,1027.4,25.8,10.8,152,13.2,6,,2020-02-15T08:09:06,2020-02-15T18:49:18,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-02-16,17.2,2.5,9.4,17.2,1.5,9.3,3.8,70.2,0,0,0,,0,0,33.8,17.5,220.4,1027.8,10.3,13,158.6,13.9,7,,2020-02-16T08:07:49,2020-02-16T18:50:30,0.75,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-02-17,13.9,4.8,9,13.9,4.8,8.8,6,81.5,0,0,0,,0,0,21.6,9.7,288.4,1028.4,72.6,10.7,63.1,5.4,2,,2020-02-17T08:06:30,2020-02-17T18:51:41,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-02-18,13.7,4.6,8.4,13.7,1.7,7.1,1.7,63.8,0,0,0,,0,0,28.8,15.4,34.4,1031.4,63,19.6,153.4,13.4,6,,2020-02-18T08:05:10,2020-02-18T18:52:52,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-02-19,15.9,0.6,7.7,15.9,-2.7,6.7,-1.6,55,0,0,0,,0,0,25.2,11.8,44.2,1031.5,5,21.9,174.3,15.1,6,,2020-02-19T08:03:49,2020-02-19T18:54:03,0.85,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-02-20,17.4,0,7.5,17.4,-1.6,7.3,-1.4,57.2,0,0,0,,0,0,15.1,7.5,56.6,1026.4,0,20.3,172.7,14.9,6,,2020-02-20T08:02:27,2020-02-20T18:55:14,0.89,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-02-21,19.4,1.2,9.5,19.4,-1.5,8.6,-2.8,46.8,0,0,0,,0,0,21.6,12.9,47.9,1029.5,3,21,180.1,15.6,6,,2020-02-21T08:01:04,2020-02-21T18:56:24,0.92,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-02-22,21.5,1.1,10.1,21.5,0.5,9.9,-1.6,48.7,0,0,0,,0,0,12.8,7.1,47.9,1032.7,6.8,21.6,185.2,16.1,7,,2020-02-22T07:59:40,2020-02-22T18:57:34,0.96,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-02-23,20.9,2.5,10.9,20.9,1,10.2,-1.7,45.1,0,0,0,,0,0,20.1,10.8,38.3,1033.6,0.5,22.1,184.1,16,7,,2020-02-23T07:58:15,2020-02-23T18:58:44,0,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-02-24,20.7,2.1,10.7,20.7,2.1,10.6,-0.6,49.6,0,0,0,,0,0,21.6,11,260.6,1028,5.3,21,184.7,16.1,7,,2020-02-24T07:56:49,2020-02-24T18:59:53,0.03,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-02-25,17.3,2.6,10.1,17.3,1.2,10,0.4,53.5,0,0,0,,0,0,30.6,22,287.5,1021.3,45.3,21.6,121.7,10.6,5,,2020-02-25T07:55:22,2020-02-25T19:01:02,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-02-26,15.5,5.6,10.4,15.5,2.7,9.5,-0.1,49.3,0,0,0,,0,0,34.2,20.3,295.5,1021.1,17.3,21.4,189,16.3,7,,2020-02-26T07:53:54,2020-02-26T19:02:11,0.09,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-02-27,18.8,4.9,11.5,18.8,3.5,10.9,0.5,48.9,0,0,0,,0,0,43.2,24.1,281.3,1022.3,14.2,17.1,172,15,6,,2020-02-27T07:52:25,2020-02-27T19:03:19,0.13,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-02-28,18.6,3.4,11,18.6,3.4,11,0.5,50.3,0,0,0,,0,0,24.5,7.6,212.1,1021.5,48.6,14.1,172.8,15,6,,2020-02-28T07:50:56,2020-02-28T19:04:27,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-02-29,13.1,6.1,9.7,13.1,4.3,8.9,3.7,66.6,0,0,0,,0,0,88.9,30.1,243.1,1014.2,57.8,20,72.6,6.1,3,,2020-02-29T07:49:26,2020-02-29T19:05:35,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-03-01,14.4,7.7,10.4,14.4,5,9.3,6,74.6,0.868,100,16.67,rain,0,0,81.7,34.9,234.5,1013.2,85.9,17.3,88.7,7.8,4,,2020-03-01T07:47:55,2020-03-01T19:06:43,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-03-02,12,6.6,10,12,4.3,9.3,1.7,58.6,1.259,100,37.5,rain,0,0,103.7,55.6,266.5,1009,62.9,18.7,150.5,12.9,6,,2020-03-02T07:46:23,2020-03-02T19:07:50,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-03-03,15.2,5.2,9.4,15.2,2.4,7.9,3,65,0.23,100,8.33,rain,0,0,96.5,30.4,246.2,1017.6,65.8,20.8,69.7,6,3,,2020-03-03T07:44:51,2020-03-03T19:08:57,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-03-04,18,10.7,13.5,18,10.7,13.5,5.8,62.7,0,0,0,,0,0,30.6,24.4,268.9,1019.6,55,21.8,199,17.2,8,,2020-03-04T07:43:18,2020-03-04T19:10:03,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-03-05,15.8,8.7,11.7,15.8,7.3,11.5,4.1,62.9,0.39,100,8.33,rain,0,0,87.1,34.2,265.2,1013.9,64.1,20.8,125.4,10.7,8,,2020-03-05T07:41:45,2020-03-05T19:11:10,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,D4212,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-03-06,12.4,5.8,8.7,12.4,3.3,7,-3,44.9,0.004,100,4.17,rain,0,0,92.5,38.3,299.6,1018.6,41,21.2,150.8,12.9,5,,2020-03-06T07:40:11,2020-03-06T19:12:16,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-03-07,16,1.7,8.1,16,0.8,7.8,-2.1,49.7,0,0,0,,0,0,23.8,16,286.5,1026.1,44.6,21.3,175.1,15.2,7,,2020-03-07T07:38:36,2020-03-07T19:13:22,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-03-08,15.1,0,8.1,15.1,0,8.1,0.4,61.2,0,0,0,,0,0,27.7,17.5,277,1026,36.4,19.7,147.1,12.7,7,,2020-03-08T07:37:01,2020-03-08T19:14:27,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-03-09,17.9,6.3,11.4,17.9,4.6,10.8,0.3,47.9,0,0,0,,0,0,35.3,17.3,317.3,1025.5,48.6,21.3,202.9,17.5,7,,2020-03-09T07:35:25,2020-03-09T19:15:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-03-10,22.8,4,12.5,22.8,4,12.5,2.4,51.8,0,0,0,,0,0,25.2,14.6,198.8,1026.7,54.8,20.5,208.9,18,7,,2020-03-10T07:33:49,2020-03-10T19:16:37,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-03-11,24.2,5.7,14.9,24.2,5.5,14.8,6.8,61.4,0,0,0,,0,0,24.8,8.5,83.4,1024.4,34.6,15.4,195.5,17,7,,2020-03-11T07:32:13,2020-03-11T19:17:42,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
madrid,2020-03-12,24.1,7.6,16,24.1,6.2,15.8,7.4,60.4,0,0,0,,0,0,33.5,10.6,329.2,1019.6,65.5,16.8,134.4,11.7,5,,2020-03-12T07:30:36,2020-03-12T19:18:47,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
madrid,2020-03-13,22.3,7.7,15.4,22.3,6.5,15.3,7.3,61.2,0,0,0,,0,0,28.1,11.9,325.3,1016.5,47.1,15.7,210.7,18.1,7,,2020-03-13T07:28:59,2020-03-13T19:19:51,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
madrid,2020-03-14,22.1,7.8,14.8,22.1,7.8,14.8,6.8,61,0,0,0,,0,0,22.7,9.1,28.9,1018.3,16.5,15.4,219.4,18.8,7,,2020-03-14T07:27:22,2020-03-14T19:20:55,0.66,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,LETO,08213099999,08223099999,08215099999"
madrid,2020-03-15,19.3,5.8,12.7,19.3,4.4,12.5,6.2,65.2,2.048,100,16.67,rain,0,0,48.2,24.1,218.7,1014.2,35.9,15.6,168.8,14.6,7,,2020-03-15T07:25:45,2020-03-15T19:21:59,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08224099999,D8661,08219099999,08215099999,08220099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08223099999,08222099999"
madrid,2020-03-16,11.4,3.4,6.3,11.4,0.9,5.1,1.7,72.8,13.646,100,70.83,rain,0,0,43.6,14.4,88.3,1012.4,74,18.9,86,7.3,4,,2020-03-16T07:24:07,2020-03-16T19:23:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-03-17,16.1,4.5,9.8,16.1,2.4,9,4.9,73.3,1.896,100,45.83,rain,0,0,94.7,20.9,63.3,1023.3,69.3,20.6,108.8,9.4,5,,2020-03-17T07:22:29,2020-03-17T19:24:07,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-03-18,16.6,9.5,12.3,16.6,7.9,11.9,5.4,63.8,0,0,0,,0,0,26.6,12.2,62.7,1025.4,88,17.8,130.9,11.3,5,,2020-03-18T07:20:50,2020-03-18T19:25:10,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-03-19,16.3,9.2,12.2,16.3,8.2,12.2,4.3,59.9,0,0,0,,0,0,29.9,12.9,135.5,1020.5,63.7,14.5,195.3,16.9,7,,2020-03-19T07:19:12,2020-03-19T19:26:13,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08223099999,08222099999"
madrid,2020-03-20,12.7,9.4,10.9,12.7,8.6,10.7,4.2,63.3,0,0,0,,0,0,24.8,14.1,117.2,1016.4,89.2,15.8,55.9,5.1,3,,2020-03-20T07:17:34,2020-03-20T19:27:16,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-03-21,9.8,7.6,8.7,9.7,7,8.1,4.9,77,2.088,100,33.33,rain,0,0,27,11.1,105.8,1012.9,84.6,17,30.3,2.6,1,,2020-03-21T07:15:55,2020-03-21T19:28:19,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-03-22,12.3,5.9,9,12.3,4.6,8.7,4.1,72.3,4.622,100,29.17,rain,0,0,26.6,14,57.8,1012.1,78.5,18.9,118.9,10.2,4,,2020-03-22T07:14:16,2020-03-22T19:29:22,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-03-23,14.4,7.6,9.7,14.4,6.6,9.3,5.8,77.7,16.424,100,66.67,rain,0,0,37.1,11.9,65.8,1015,81.8,15.9,112.8,9.9,6,,2020-03-23T07:12:38,2020-03-23T19:30:25,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,D8661,LEVS,08226099999,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
madrid,2020-03-24,15.4,8.4,11.5,15.4,6.4,10.8,4.2,62.1,0.741,100,25,rain,0,0,42.1,14.6,58.7,1015.6,87.2,17.1,149.1,13,8,,2020-03-24T07:10:59,2020-03-24T19:31:27,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08220099999,08215099999"
madrid,2020-03-25,17,5.9,11.1,17,4.7,10.7,2.9,58.5,0,0,0,,0,0,27,14.6,224.1,1014.8,43.1,16.1,250.2,21.6,8,,2020-03-25T07:09:21,2020-03-25T19:32:30,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08220099999,08215099999"
madrid,2020-03-26,16,1.9,9.3,16,0.7,8.8,-3.2,44.2,0,0,0,,0,0,38.5,15.5,41.5,1009.7,11.5,17.4,256.2,22,8,,2020-03-26T07:07:42,2020-03-26T19:33:32,0.07,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08215099999,08220099999,08221099999,LEMD,LEVS,D4212,08226099999,LETO,08223099999,08222099999"
madrid,2020-03-27,10.5,2.7,6.5,10.5,-1.1,4.6,-1.6,58,0.242,100,12.5,rain,0,0,36.7,16.9,74.9,1012.4,58.3,16.5,127,11,5,,2020-03-27T07:06:04,2020-03-27T19:34:35,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08220099999,08215099999"
madrid,2020-03-28,15.8,0.1,7.9,15.8,-3.1,7.3,-2.1,55.3,0,0,0,,0,0,23,15.7,58.9,1017.7,12.5,16.9,256.1,22.1,8,,2020-03-28T07:04:25,2020-03-28T19:35:37,0.14,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D4212,D8661,08226099999,08219099999,08223099999,08222099999,08220099999,08215099999"
madrid,2020-03-29,18.9,1.8,10.9,18.9,1.8,10.9,-0.4,49.2,0,0,0,,0,0,20.5,12.2,240.1,1017.2,34.5,16.8,234.1,19.5,8,,2020-03-29T08:02:47,2020-03-29T20:36:39,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D4212,D8661,08226099999,08219099999,08223099999,08222099999,08220099999,08215099999"
madrid,2020-03-30,12.9,2.4,6.2,12.9,-1.5,3.6,-1,61.5,1.84,100,29.17,rain,0,0,43.2,20.1,52.3,1013.7,87.6,15.5,97.3,8.4,4,,2020-03-30T08:01:09,2020-03-30T20:37:41,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,D4212,D8661,08226099999,08219099999,08223099999,08222099999,08220099999,08215099999"
madrid,2020-03-31,9.6,0.4,4.3,9.6,-4.3,1.5,2.8,89.9,29.989,100,100,"rain,snow",2.9,1.4,40.3,20.2,48.2,1008.2,96.9,7.4,61.4,5.2,3,,2020-03-31T07:59:32,2020-03-31T20:38:43,0.24,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08220099999,08215099999"
madrid,2020-04-01,13.4,7.4,9.4,13.4,6.3,9.2,4.6,74.2,0.828,100,37.5,rain,0,0.5,29.5,14.9,251,1010.8,75.9,15.7,130.8,11.4,6,,2020-04-01T07:57:54,2020-04-01T20:39:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08220099999,08215099999"
madrid,2020-04-02,14.5,0.9,8.3,14.5,-0.5,8,1.9,66.3,0.013,100,8.33,rain,0,0,32,16.3,42.2,1012.2,35.9,16.6,223.8,19.3,8,,2020-04-02T07:56:17,2020-04-02T20:40:47,0.31,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08220099999,08215099999"
madrid,2020-04-03,16.8,2.6,10.4,16.8,2.6,10.3,0,52.5,0.002,100,4.17,rain,0,0,26.3,8.6,104.1,1016.1,11.4,17.1,274.3,23.8,9,,2020-04-03T07:54:40,2020-04-03T20:41:49,0.34,Rain,Clear conditions throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,D4212,D8661,08226099999,08219099999,08223099999,08222099999,08220099999,08215099999"
madrid,2020-04-04,17.7,2.8,10.6,17.7,0.1,10.1,1.1,54.5,0,0,0,,0,0,79.6,21.8,116.9,1016,30.6,17.8,244.7,20.9,10,,2020-04-04T07:53:03,2020-04-04T20:42:51,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08220099999,08215099999"
madrid,2020-04-05,19,9,13.7,19,8.9,13.7,5,56.6,0,0,0,,0,0,41,13,161.1,1016.8,67.4,16.9,232.7,20.3,10,,2020-04-05T07:51:27,2020-04-05T20:43:53,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08220099999,08215099999"
madrid,2020-04-06,17.5,12,14.5,17.5,12,14.5,8.3,67.7,1.088,100,45.83,rain,0,0,31.3,16,223.5,1019.5,88.6,14.4,141.4,12.4,6,,2020-04-06T07:49:51,2020-04-06T20:44:55,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,D4212,08226099999,LETO,08223099999,08222099999"
madrid,2020-04-07,17.2,10.2,13.7,17.2,10.2,13.7,10.3,80.8,15.362,100,45.83,rain,0,0,28.1,9.5,167.9,1023,78.4,13.3,116.1,10,5,,2020-04-07T07:48:16,2020-04-07T20:45:57,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
madrid,2020-04-08,21.1,11.4,15.4,21.1,11.4,15.4,8.4,65.6,0.005,100,8.33,rain,0,0,18.4,10.8,154.7,1022.4,53.1,14.2,229.1,19.9,9,,2020-04-08T07:46:41,2020-04-08T20:46:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08223099999,08222099999"
